filename,1,2,3,4,5,6,7,8,9,10
text1032,0.0449438202247191,0.331460674157303,0.0786516853932584,0.0561797752808989,0.162921348314607,0.0561797752808989,0.0337078651685393,0.168539325842697,0.0337078651685393,0.0337078651685393
text1033,0.5765625,0.0171875,0.0890625,0.0140625,0.0421875,0.04375,0.01875,0.059375,0.0578125,0.08125
text1034,0.034324942791762,0.215102974828375,0.226544622425629,0.0160183066361556,0.034324942791762,0.0183066361556064,0.0617848970251716,0.247139588100687,0.0503432494279176,0.0961098398169336
text1035,0.0155642023346304,0.221789883268483,0.239299610894942,0.0428015564202335,0.122568093385214,0.0389105058365759,0.0739299610894942,0.056420233463035,0.151750972762646,0.0369649805447471
text1036,0.064327485380117,0.105263157894737,0.0584795321637427,0.0292397660818713,0.467836257309942,0.0760233918128655,0.0409356725146199,0.0701754385964912,0.0409356725146199,0.0467836257309942
text1037,0.432258064516129,0.0290322580645161,0.0967741935483871,0.0806451612903226,0.0580645161290323,0.0709677419354839,0.067741935483871,0.032258064516129,0.112903225806452,0.0193548387096774
text1038,0.0777777777777778,0.0722222222222222,0.1,0.0277777777777778,0.391666666666667,0.0555555555555556,0.075,0.0472222222222222,0.113888888888889,0.0388888888888889
text1039,0.526315789473684,0.0421052631578947,0.0631578947368421,0.0368421052631579,0.0421052631578947,0.0315789473684211,0.0368421052631579,0.0526315789473684,0.110526315789474,0.0578947368421053
text104,0.0456140350877193,0.0245614035087719,0.101754385964912,0.0385964912280702,0.435087719298246,0.0456140350877193,0.0210526315789474,0.0175438596491228,0.133333333333333,0.136842105263158
text1040,0.155172413793103,0.149425287356322,0.275862068965517,0.0459770114942529,0.0804597701149425,0.0459770114942529,0.0574712643678161,0.0632183908045977,0.0632183908045977,0.0632183908045977
text1041,0.13448275862069,0.0310344827586207,0.0827586206896552,0.227586206896552,0.0758620689655172,0.0379310344827586,0.237931034482759,0.0275862068965517,0.0344827586206897,0.110344827586207
text1042,0.0372670807453416,0.341614906832298,0.046583850931677,0.0807453416149068,0.0372670807453416,0.0652173913043478,0.170807453416149,0.0248447204968944,0.152173913043478,0.0434782608695652
text1043,0.0225563909774436,0.0413533834586466,0.0263157894736842,0.142857142857143,0.0526315789473684,0.0526315789473684,0.199248120300752,0.0413533834586466,0.37593984962406,0.0451127819548872
text1044,0.0316091954022989,0.0114942528735632,0.347701149425287,0.0545977011494253,0.0574712643678161,0.0675287356321839,0.096264367816092,0.0416666666666667,0.0704022988505747,0.221264367816092
text1045,0.613793103448276,0.0160919540229885,0.108045977011494,0.0137931034482759,0.0252873563218391,0.0252873563218391,0.0183908045977012,0.0298850574712644,0.0413793103448276,0.108045977011494
text1046,0.0490196078431373,0.0294117647058824,0.320261437908497,0.0196078431372549,0.326797385620915,0.0457516339869281,0.0522875816993464,0.0228758169934641,0.065359477124183,0.0686274509803922
text1047,0.226470588235294,0.0205882352941176,0.273529411764706,0.0735294117647059,0.0323529411764706,0.0294117647058824,0.15,0.0529411764705882,0.0352941176470588,0.105882352941176
text1048,0.289976133651551,0.0894988066825776,0.0417661097852029,0.0334128878281623,0.214797136038186,0.0214797136038186,0.0429594272076372,0.0190930787589499,0.211217183770883,0.035799522673031
text1049,0.0296127562642369,0.0592255125284738,0.104783599088838,0.0387243735763098,0.0296127562642369,0.061503416856492,0.252847380410023,0.0501138952164009,0.0501138952164009,0.323462414578588
text105,0.0229591836734694,0.0306122448979592,0.0663265306122449,0.0153061224489796,0.545918367346939,0.0306122448979592,0.0459183673469388,0.0433673469387755,0.0280612244897959,0.170918367346939
text1050,0.102880658436214,0.131687242798354,0.123456790123457,0.17283950617284,0.0781893004115226,0.0740740740740741,0.11522633744856,0.0329218106995885,0.065843621399177,0.102880658436214
text1051,0.0344827586206897,0.471264367816092,0.0367816091954023,0.103448275862069,0.0482758620689655,0.0436781609195402,0.140229885057471,0.0229885057471264,0.0758620689655172,0.0229885057471264
text1052,0.0636363636363636,0.0409090909090909,0.0545454545454545,0.0545454545454545,0.0363636363636364,0.0409090909090909,0.281818181818182,0.0318181818181818,0.345454545454545,0.05
text1053,0.105263157894737,0.0473684210526316,0.221052631578947,0.289473684210526,0.0526315789473684,0.0421052631578947,0.136842105263158,0.0315789473684211,0.0263157894736842,0.0473684210526316
text1054,0.20242214532872,0.0224913494809689,0.432525951557093,0.114186851211073,0.027681660899654,0.0224913494809689,0.0397923875432526,0.0207612456747405,0.0328719723183391,0.0847750865051903
text1055,0.0338028169014084,0.169014084507042,0.0225352112676056,0.0901408450704225,0.028169014084507,0.0535211267605634,0.374647887323944,0.0253521126760563,0.185915492957746,0.0169014084507042
text1056,0.515769944341373,0.0686456400742115,0.0871985157699443,0.0612244897959184,0.0296846011131725,0.0148423005565863,0.111317254174397,0.0278293135435993,0.0686456400742115,0.0148423005565863
text1057,0.550665301944729,0.0348004094165814,0.0910951893551689,0.04503582395087,0.0798362333674514,0.0122824974411464,0.04503582395087,0.0337768679631525,0.0522006141248721,0.0552712384851587
text1058,0.477337110481586,0.0821529745042493,0.109065155807365,0.0538243626062323,0.0368271954674221,0.0240793201133144,0.0524079320113315,0.0212464589235127,0.109065155807365,0.0339943342776204
text1059,0.566523605150215,0.0407725321888412,0.0901287553648069,0.036480686695279,0.0450643776824034,0.0429184549356223,0.0622317596566524,0.0300429184549356,0.055793991416309,0.0300429184549356
text106,0.0362694300518135,0.0259067357512953,0.0854922279792746,0.0362694300518135,0.295336787564767,0.0155440414507772,0.0699481865284974,0.0362694300518135,0.0932642487046632,0.305699481865285
text1060,0.62568306010929,0.112021857923497,0.046448087431694,0.0218579234972678,0.0273224043715847,0.0136612021857924,0.0300546448087432,0.0245901639344262,0.0573770491803279,0.040983606557377
text1061,0.718801996672213,0.0499168053244592,0.0399334442595674,0.0299500831946755,0.0266222961730449,0.021630615640599,0.0415973377703827,0.0332778702163062,0.00998336106489185,0.0282861896838602
text1062,0.537106918238994,0.0289308176100629,0.162264150943396,0.0364779874213837,0.020125786163522,0.0276729559748428,0.0415094339622642,0.0289308176100629,0.0477987421383648,0.0691823899371069
text1063,0.633916554508748,0.0390309555854643,0.0417227456258412,0.0134589502018843,0.0174966352624495,0.0255720053835801,0.0417227456258412,0.0376850605652759,0.0928667563930014,0.0565275908479139
text1064,0.427118644067797,0.0440677966101695,0.0847457627118644,0.0338983050847458,0.24406779661017,0.0203389830508475,0.0271186440677966,0.0203389830508475,0.0508474576271187,0.0474576271186441
text1065,0.0783410138248848,0.0552995391705069,0.0645161290322581,0.0276497695852535,0.0737327188940092,0.032258064516129,0.271889400921659,0.202764976958525,0.0645161290322581,0.129032258064516
text1066,0.315412186379928,0.127240143369176,0.028673835125448,0.0412186379928315,0.0681003584229391,0.028673835125448,0.0555555555555556,0.14336917562724,0.159498207885305,0.032258064516129
text1067,0.0346938775510204,0.144897959183673,0.0224489795918367,0.204081632653061,0.291836734693878,0.0571428571428571,0.0938775510204082,0.0102040816326531,0.102040816326531,0.0387755102040816
text1068,0.0514018691588785,0.285046728971963,0.102803738317757,0.154205607476636,0.088785046728972,0.0467289719626168,0.0373831775700935,0.126168224299065,0.0654205607476636,0.0420560747663551
text1069,0.485148514851485,0.0742574257425743,0.0693069306930693,0.0272277227722772,0.0297029702970297,0.0222772277227723,0.0321782178217822,0.0816831683168317,0.0544554455445545,0.123762376237624
text107,0.0472972972972973,0.027027027027027,0.0968468468468468,0.0630630630630631,0.123873873873874,0.189189189189189,0.31981981981982,0.0630630630630631,0.0292792792792793,0.0405405405405405
text1070,0.17426273458445,0.0509383378016086,0.155495978552279,0.0348525469168901,0.0428954423592493,0.0268096514745308,0.198391420911528,0.0804289544235925,0.0991957104557641,0.136729222520107
text1071,0.0826446280991736,0.0991735537190083,0.140495867768595,0.214876033057851,0.132231404958678,0.0578512396694215,0.0413223140495868,0.0661157024793388,0.0743801652892562,0.0909090909090909
text1072,0.0334448160535117,0.140468227424749,0.538461538461538,0.0334448160535117,0.0903010033444816,0.0301003344481605,0.0301003344481605,0.040133779264214,0.0234113712374582,0.040133779264214
text1073,0.0498533724340176,0.249266862170088,0.0733137829912024,0.0586510263929619,0.152492668621701,0.0527859237536657,0.173020527859238,0.0439882697947214,0.0967741935483871,0.0498533724340176
text1074,0.0427350427350427,0.0153846153846154,0.104273504273504,0.0376068376068376,0.0239316239316239,0.0683760683760684,0.417094017094017,0.0324786324786325,0.0666666666666667,0.191452991452991
text1075,0.0315789473684211,0.618947368421053,0.0357894736842105,0.04,0.04,0.0210526315789474,0.0631578947368421,0.0610526315789474,0.0631578947368421,0.0252631578947368
text1076,0.0559139784946237,0.0559139784946237,0.0301075268817204,0.0817204301075269,0.0344086021505376,0.0494623655913979,0.460215053763441,0.0408602150537634,0.101075268817204,0.0903225806451613
text1077,0.0466321243523316,0.124352331606218,0.0880829015544041,0.0250431778929188,0.491364421416235,0.0146804835924007,0.0656303972366149,0.0250431778929188,0.0509499136442142,0.0682210708117444
text1078,0.0471014492753623,0.101449275362319,0.0326086956521739,0.130434782608696,0.398550724637681,0.0398550724637681,0.130434782608696,0.0326086956521739,0.0471014492753623,0.0398550724637681
text1079,0.140740740740741,0.037037037037037,0.325925925925926,0.0419753086419753,0.0790123456790123,0.0716049382716049,0.128395061728395,0.037037037037037,0.0716049382716049,0.0666666666666667
text108,0.0501730103806228,0.0432525951557093,0.0380622837370242,0.0346020761245675,0.0224913494809689,0.0743944636678201,0.197231833910035,0.205882352941176,0.0536332179930796,0.280276816608997
text1080,0.381849315068493,0.0753424657534247,0.0325342465753425,0.0856164383561644,0.0273972602739726,0.0325342465753425,0.142123287671233,0.0222602739726027,0.121575342465753,0.0787671232876712
text1081,0.0225872689938398,0.0390143737166324,0.193018480492813,0.0287474332648871,0.131416837782341,0.0472279260780288,0.026694045174538,0.0924024640657084,0.275154004106776,0.143737166324435
text1082,0.0174050632911392,0.0363924050632911,0.0221518987341772,0.212025316455696,0.0221518987341772,0.392405063291139,0.0996835443037975,0.0110759493670886,0.139240506329114,0.0474683544303798
text1083,0.0361702127659574,0.0127659574468085,0.212765957446809,0.0468085106382979,0.0978723404255319,0.195744680851064,0.0361702127659574,0.0212765957446809,0.0957446808510638,0.24468085106383
text1084,0.0490566037735849,0.0867924528301887,0.0716981132075472,0.0415094339622642,0.132075471698113,0.0452830188679245,0.245283018867925,0.030188679245283,0.177358490566038,0.120754716981132
text1085,0.0223325062034739,0.0248138957816377,0.11166253101737,0.0272952853598015,0.138957816377171,0.0446650124069479,0.0595533498759305,0.0942928039702233,0.0595533498759305,0.416873449131514
text1086,0.0230607966457023,0.559748427672956,0.0670859538784067,0.0566037735849057,0.0985324947589099,0.0377358490566038,0.0146750524109015,0.0461215932914046,0.0838574423480084,0.0125786163522013
text1087,0.0308370044052863,0.026431718061674,0.0616740088105727,0.0484581497797357,0.594713656387665,0.052863436123348,0.101321585903084,0.0308370044052863,0.0220264317180617,0.0308370044052863
text1088,0.0221238938053097,0.0884955752212389,0.0221238938053097,0.0575221238938053,0.561946902654867,0.0530973451327434,0.079646017699115,0.0309734513274336,0.0398230088495575,0.0442477876106195
text1089,0.0515151515151515,0.0393939393939394,0.542424242424243,0.0333333333333333,0.0575757575757576,0.106060606060606,0.0272727272727273,0.0484848484848485,0.0424242424242424,0.0515151515151515
text109,0.0765027322404372,0.0628415300546448,0.046448087431694,0.0655737704918033,0.0163934426229508,0.0983606557377049,0.390710382513661,0.0765027322404372,0.117486338797814,0.0491803278688525
text1090,0.0182926829268293,0.234756097560976,0.0396341463414634,0.0457317073170732,0.0152439024390244,0.0853658536585366,0.100609756097561,0.0396341463414634,0.371951219512195,0.0487804878048781
text1091,0.0325865580448065,0.103869653767821,0.09979633401222,0.0285132382892057,0.0427698574338086,0.0386965376782077,0.0142566191446029,0.20162932790224,0.391038696537678,0.0468431771894094
text1092,0.05,0.018,0.078,0.028,0.044,0.014,0.034,0.588,0.024,0.122
text1093,0.0756880733944954,0.415137614678899,0.227064220183486,0.0160550458715596,0.11697247706422,0.0206422018348624,0.0298165137614679,0.0481651376146789,0.0321100917431193,0.018348623853211
text1094,0.0314465408805031,0.0566037735849057,0.0440251572327044,0.106918238993711,0.581761006289308,0.0251572327044025,0.0660377358490566,0.0251572327044025,0.0251572327044025,0.0377358490566038
text1095,0.0350467289719626,0.0514018691588785,0.0560747663551402,0.0257009345794393,0.649532710280374,0.014018691588785,0.0397196261682243,0.0607476635514019,0.0467289719626168,0.0210280373831776
text1096,0.0245901639344262,0.437158469945355,0.0327868852459016,0.040983606557377,0.0655737704918033,0.040983606557377,0.0382513661202186,0.166666666666667,0.109289617486339,0.0437158469945355
text1097,0.0335463258785943,0.0191693290734824,0.0543130990415336,0.0303514376996805,0.0814696485623003,0.121405750798722,0.023961661341853,0.036741214057508,0.498402555910543,0.100638977635783
text1098,0.025,0.0888888888888889,0.0388888888888889,0.0305555555555556,0.108333333333333,0.0361111111111111,0.316666666666667,0.0416666666666667,0.280555555555556,0.0333333333333333
text1099,0.0252365930599369,0.0441640378548896,0.0347003154574132,0.028391167192429,0.668769716088328,0.0189274447949527,0.123028391167192,0.0157728706624606,0.0220820189274448,0.0189274447949527
text11,0.0392156862745098,0.0509803921568627,0.0627450980392157,0.0313725490196078,0.0705882352941176,0.0745098039215686,0.0196078431372549,0.0509803921568627,0.568627450980392,0.0313725490196078
text110,0.0440835266821346,0.0696055684454756,0.0301624129930394,0.0232018561484919,0.0232018561484919,0.0951276102088167,0.447795823665893,0.0928074245939675,0.0974477958236659,0.0765661252900232
text1100,0.0343839541547278,0.0630372492836676,0.0458452722063037,0.100286532951289,0.584527220630373,0.0687679083094556,0.0315186246418338,0.0171919770773639,0.0257879656160458,0.0286532951289398
text1101,0.028169014084507,0.0610328638497653,0.0234741784037559,0.0704225352112676,0.422535211267606,0.0516431924882629,0.197183098591549,0.0516431924882629,0.0516431924882629,0.0422535211267606
text1102,0.0297482837528604,0.617848970251716,0.0549199084668192,0.0274599542334096,0.0732265446224256,0.0137299771167048,0.091533180778032,0.0389016018306636,0.0274599542334096,0.0251716247139588
text1103,0.0274599542334096,0.414187643020595,0.0389016018306636,0.0320366132723112,0.107551487414188,0.0160183066361556,0.022883295194508,0.233409610983982,0.0823798627002288,0.0251716247139588
text1104,0.0482654600301659,0.266968325791855,0.156862745098039,0.00754147812971342,0.0150829562594268,0.0678733031674208,0.0904977375565611,0.168929110105581,0.028657616892911,0.149321266968326
text1105,0.0317073170731707,0.0260162601626016,0.0609756097560976,0.0991869918699187,0.00894308943089431,0.0739837398373984,0.12520325203252,0.024390243902439,0.0520325203252033,0.497560975609756
text1106,0.0261780104712042,0.460732984293194,0.0366492146596859,0.0340314136125654,0.0706806282722513,0.0549738219895288,0.0392670157068063,0.0209424083769634,0.225130890052356,0.031413612565445
text1107,0.075187969924812,0.0551378446115288,0.0451127819548872,0.0701754385964912,0.120300751879699,0.06265664160401,0.323308270676692,0.0300751879699248,0.132832080200501,0.0852130325814536
text1108,0.0446096654275093,0.033457249070632,0.276951672862454,0.0278810408921933,0.321561338289963,0.0594795539033457,0.0613382899628253,0.0260223048327138,0.050185873605948,0.0985130111524164
text1109,0.0816326530612245,0.0442176870748299,0.353741496598639,0.0340136054421769,0.108843537414966,0.0782312925170068,0.0748299319727891,0.0578231292517007,0.0578231292517007,0.108843537414966
text111,0.0274725274725275,0.0714285714285714,0.0412087912087912,0.0934065934065934,0.181318681318681,0.0604395604395604,0.346153846153846,0.0247252747252747,0.120879120879121,0.032967032967033
text1110,0.0383693045563549,0.0383693045563549,0.328537170263789,0.0239808153477218,0.026378896882494,0.0647482014388489,0.330935251798561,0.0191846522781775,0.11031175059952,0.0191846522781775
text1111,0.0545454545454545,0.218181818181818,0.1,0.0454545454545455,0.0545454545454545,0.0727272727272727,0.254545454545455,0.0727272727272727,0.0727272727272727,0.0545454545454545
text1112,0.0679785330948122,0.0214669051878354,0.449016100178891,0.0447227191413238,0.0536672629695886,0.0465116279069768,0.0787119856887299,0.0232558139534884,0.0411449016100179,0.173524150268336
text1113,0.0695443645083933,0.0431654676258993,0.426858513189448,0.0695443645083933,0.0407673860911271,0.0503597122302158,0.175059952038369,0.0407673860911271,0.0575539568345324,0.026378896882494
text1114,0.168367346938776,0.0433673469387755,0.408163265306122,0.0841836734693878,0.0561224489795918,0.0204081632653061,0.0663265306122449,0.0204081632653061,0.0535714285714286,0.0790816326530612
text1115,0.0435835351089588,0.188861985472155,0.300242130750605,0.036319612590799,0.0460048426150121,0.0387409200968523,0.0968523002421307,0.0556900726392252,0.113801452784504,0.0799031476997579
text1116,0.025,0.025,0.015625,0.040625,0.728125,0.04375,0.040625,0.025,0.021875,0.034375
text1117,0.036734693877551,0.46530612244898,0.0816326530612245,0.036734693877551,0.0448979591836735,0.0326530612244898,0.122448979591837,0.0693877551020408,0.0775510204081633,0.0326530612244898
text1118,0.367816091954023,0.0206896551724138,0.131034482758621,0.0275862068965517,0.0252873563218391,0.0298850574712644,0.0252873563218391,0.0574712643678161,0.0482758620689655,0.266666666666667
text1119,0.0546318289786223,0.102137767220903,0.541567695961995,0.0308788598574822,0.0546318289786223,0.0380047505938242,0.0380047505938242,0.0308788598574822,0.0451306413301663,0.0641330166270784
text112,0.0281995661605206,0.154013015184382,0.052060737527115,0.0542299349240781,0.0151843817787419,0.212581344902386,0.0780911062906725,0.0238611713665944,0.266811279826464,0.114967462039046
text1120,0.051948051948052,0.5,0.0714285714285714,0.0194805194805195,0.198051948051948,0.0324675324675325,0.0162337662337662,0.0551948051948052,0.0227272727272727,0.0324675324675325
text1121,0.119444444444444,0.0888888888888889,0.0277777777777778,0.0666666666666667,0.125,0.0361111111111111,0.413888888888889,0.0333333333333333,0.05,0.0388888888888889
text1122,0.024390243902439,0.0146341463414634,0.0357723577235772,0.024390243902439,0.0536585365853659,0.0666666666666667,0.0422764227642276,0.0260162601626016,0.016260162601626,0.695934959349594
text1123,0.0294784580498866,0.0453514739229025,0.0272108843537415,0.0793650793650794,0.0566893424036281,0.0952380952380952,0.258503401360544,0.0249433106575964,0.238095238095238,0.145124716553288
text1124,0.0301974448315912,0.0313588850174216,0.543554006968641,0.0394889663182346,0.0383275261324042,0.0418118466898955,0.0452961672473868,0.016260162601626,0.149825783972125,0.0638792102206736
text1125,0.0430839002267574,0.571428571428571,0.0317460317460317,0.0136054421768707,0.0317460317460317,0.0340136054421769,0.0793650793650794,0.0340136054421769,0.136054421768708,0.0249433106575964
text1126,0.0548387096774194,0.0354838709677419,0.535483870967742,0.0290322580645161,0.067741935483871,0.0612903225806452,0.0451612903225806,0.0645161290322581,0.0225806451612903,0.0838709677419355
text1127,0.0556792873051225,0.0579064587973274,0.276169265033408,0.0311804008908686,0.0334075723830735,0.0824053452115813,0.0957683741648107,0.0712694877505568,0.171492204899777,0.124721603563474
text1128,0.037593984962406,0.012531328320802,0.0401002506265664,0.0927318295739348,0.548872180451128,0.0576441102756892,0.050125313283208,0.0526315789473684,0.0776942355889724,0.0300751879699248
text1129,0.0240174672489083,0.0480349344978166,0.176855895196507,0.0152838427947598,0.102620087336245,0.0349344978165939,0.0262008733624454,0.0633187772925764,0.104803493449782,0.403930131004367
text113,0.0595854922279793,0.0336787564766839,0.33160621761658,0.038860103626943,0.0984455958549223,0.0492227979274611,0.0544041450777202,0.0181347150259067,0.106217616580311,0.209844559585492
text1130,0.0366300366300366,0.30952380952381,0.0934065934065934,0.0311355311355311,0.144688644688645,0.128205128205128,0.021978021978022,0.0183150183150183,0.0164835164835165,0.1996336996337
text1131,0.0555555555555556,0.581196581196581,0.0384615384615385,0.0256410256410256,0.0341880341880342,0.0598290598290598,0.047008547008547,0.0726495726495727,0.0555555555555556,0.0299145299145299
text1132,0.0192307692307692,0.505494505494506,0.043956043956044,0.0192307692307692,0.0576923076923077,0.0192307692307692,0.032967032967033,0.211538461538462,0.0604395604395604,0.0302197802197802
text1133,0.0212389380530973,0.0230088495575221,0.031858407079646,0.0884955752212389,0.031858407079646,0.0619469026548673,0.332743362831858,0.0495575221238938,0.242477876106195,0.116814159292035
text1134,0.515695067264574,0.0246636771300448,0.145739910313901,0.0358744394618834,0.0336322869955157,0.0358744394618834,0.0358744394618834,0.0515695067264574,0.0381165919282511,0.0829596412556054
text1135,0.0478468899521531,0.0143540669856459,0.172248803827751,0.0550239234449761,0.389952153110048,0.0263157894736842,0.0382775119617225,0.0478468899521531,0.0526315789473684,0.155502392344498
text1136,0.123326959847036,0.0430210325047801,0.4282982791587,0.0210325047801147,0.0162523900573614,0.0162523900573614,0.0669216061185469,0.0994263862332696,0.0411089866156788,0.144359464627151
text1137,0.119113573407202,0.0138504155124654,0.437673130193906,0.0470914127423823,0.0346260387811634,0.0290858725761773,0.0193905817174515,0.0443213296398892,0.0235457063711911,0.231301939058172
text1138,0.0350877192982456,0.413533834586466,0.0451127819548872,0.0426065162907268,0.205513784461153,0.0401002506265664,0.0300751879699248,0.0426065162907268,0.112781954887218,0.0325814536340852
